inning,batting_team,bowling_team,ball,non_striker,batsman,bowler,extra_runs,batsman_run,total_runs,extras,player_out,elimination_kind,fielders_caught,match_name,umpires_1,umpires_2,player_of_match,winner,city,venue,dates
1st innings,Chennai Super Kings,Rajasthan Royals,16.3,RD Gaikwad,RA Jadeja,C Sakariya,0,0,0,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,16.4,RD Gaikwad,RA Jadeja,C Sakariya,0,1,1,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,16.5,RA Jadeja,RD Gaikwad,C Sakariya,1,0,1,wides,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,16.6,RA Jadeja,RD Gaikwad,C Sakariya,0,4,4,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,16.7,RA Jadeja,RD Gaikwad,C Sakariya,0,1,1,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,17.1,RA Jadeja,RD Gaikwad,Mustafizur Rahman,0,6,6,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,17.2,RA Jadeja,RD Gaikwad,Mustafizur Rahman,0,1,1,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,17.3,RD Gaikwad,RA Jadeja,Mustafizur Rahman,0,0,0,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,17.4,RD Gaikwad,RA Jadeja,Mustafizur Rahman,0,2,2,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,17.5,RD Gaikwad,RA Jadeja,Mustafizur Rahman,0,4,4,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,17.6,RD Gaikwad,RA Jadeja,Mustafizur Rahman,0,1,1,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,18.1,RD Gaikwad,RA Jadeja,C Sakariya,0,2,2,,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
1st innings,Chennai Super Kings,Rajasthan Royals,18.2,RD Gaikwad,RA Jadeja,C Sakariya,1,0,1,wides,,,,CSK vs RR 2021-10-02,CB Gaffaney,VK Sharma,RD Gaikwad,Rajasthan Royals,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi",2021-10-02
